,Priority,Age,Steps,Passing,Expected 
18774,2.0,98.65384615384616,43.333333333333336,66.66666666666666,0.0
18775,1.0,90.96153846153847,60.0,71.42857142857143,1.0
18776,3.0,93.84615384615384,36.666666666666664,30.76923076923077,1.0
18777,3.0,76.34615384615384,100.0,62.5,1.0
18778,1.0,78.65384615384615,56.666666666666664,18.181818181818183,0.0
18779,3.0,73.26923076923076,76.66666666666667,50.0,0.0
18780,2.0,79.23076923076923,66.66666666666666,46.666666666666664,1.0
18781,3.0,74.03846153846155,43.333333333333336,28.57142857142857,0.0
18782,2.0,73.84615384615385,66.66666666666666,87.5,0.0
18783,2.0,92.3076923076923,3.3333333333333335,58.333333333333336,1.0
18784,1.0,75.38461538461539,96.66666666666667,57.14285714285714,1.0
18785,1.0,71.15384615384616,76.66666666666667,80.0,0.0
18786,1.0,94.8076923076923,50.0,12.5,0.0
18787,3.0,84.23076923076923,86.66666666666667,66.66666666666666,0.0
18788,1.0,77.11538461538461,63.33333333333333,37.5,0.0
18789,1.0,85.38461538461539,20.0,44.44444444444444,0.0
18790,1.0,95.76923076923077,6.666666666666667,27.27272727272727,1.0
18791,3.0,79.23076923076923,60.0,37.5,1.0
18792,2.0,85.38461538461539,76.66666666666667,53.84615384615385,1.0
18793,1.0,78.07692307692308,16.666666666666664,10.0,1.0
18794,2.0,96.53846153846153,3.3333333333333335,54.54545454545454,0.0
18795,2.0,75.38461538461539,60.0,69.23076923076923,0.0
18796,2.0,97.11538461538461,93.33333333333333,50.0,0.0
18797,3.0,99.42307692307692,16.666666666666664,60.0,1.0
18798,2.0,79.61538461538461,3.3333333333333335,33.33333333333333,1.0
18799,1.0,92.11538461538461,96.66666666666667,46.666666666666664,0.0
18800,3.0,97.11538461538461,20.0,53.84615384615385,1.0
18801,1.0,88.46153846153845,70.0,33.33333333333333,1.0
18802,2.0,84.03846153846153,86.66666666666667,25.0,1.0
18803,2.0,93.65384615384616,70.0,52.94117647058824,0.0
18804,2.0,98.84615384615385,23.333333333333332,69.23076923076923,1.0
18805,1.0,81.53846153846153,73.33333333333333,66.66666666666666,0.0
18806,1.0,95.0,80.0,50.0,0.0
18807,3.0,91.53846153846153,20.0,40.0,1.0
18808,2.0,97.11538461538461,16.666666666666664,66.66666666666666,1.0
18809,3.0,75.38461538461539,86.66666666666667,25.0,1.0
18810,3.0,87.11538461538461,80.0,66.66666666666666,1.0
18811,1.0,76.15384615384615,50.0,33.33333333333333,0.0
18812,2.0,97.6923076923077,33.33333333333333,11.11111111111111,0.0
18813,1.0,89.23076923076924,60.0,72.72727272727273,1.0
18814,3.0,78.65384615384615,40.0,46.666666666666664,0.0
18815,1.0,99.61538461538461,3.3333333333333335,60.0,1.0
18816,2.0,93.65384615384616,90.0,75.0,1.0
18817,3.0,91.92307692307692,40.0,60.0,0.0
18818,2.0,81.15384615384616,66.66666666666666,76.92307692307693,1.0
18819,2.0,88.07692307692308,23.333333333333332,80.0,1.0
18820,2.0,98.65384615384616,46.666666666666664,33.33333333333333,0.0
18821,3.0,92.11538461538461,43.333333333333336,40.0,0.0
18822,3.0,85.1923076923077,100.0,80.0,0.0
18823,1.0,73.26923076923076,100.0,22.22222222222222,0.0
18824,2.0,74.23076923076923,90.0,83.33333333333334,1.0
18825,3.0,84.61538461538461,6.666666666666667,58.82352941176471,1.0
18826,2.0,90.1923076923077,6.666666666666667,83.33333333333334,0.0
18827,2.0,74.03846153846155,16.666666666666664,41.17647058823529,0.0
18828,2.0,81.53846153846153,100.0,30.0,1.0
18829,2.0,97.6923076923077,73.33333333333333,53.333333333333336,0.0
18830,1.0,99.23076923076923,76.66666666666667,50.0,1.0
18831,3.0,78.26923076923077,73.33333333333333,23.076923076923077,0.0
18832,2.0,85.0,56.666666666666664,53.84615384615385,0.0
18833,3.0,98.07692307692307,53.333333333333336,66.66666666666666,1.0
18834,1.0,98.07692307692307,100.0,47.368421052631575,0.0
18835,1.0,78.65384615384615,20.0,35.714285714285715,0.0
18836,1.0,76.15384615384615,86.66666666666667,50.0,0.0
18837,1.0,96.73076923076923,93.33333333333333,50.0,1.0
18838,1.0,78.84615384615384,6.666666666666667,58.333333333333336,1.0
18839,1.0,87.88461538461539,60.0,80.0,1.0
18840,2.0,82.5,56.666666666666664,75.0,1.0
18841,3.0,89.23076923076924,70.0,25.0,1.0
18842,2.0,86.73076923076923,66.66666666666666,66.66666666666666,0.0
18843,1.0,77.88461538461539,66.66666666666666,64.28571428571429,1.0
18844,2.0,86.34615384615385,20.0,37.5,0.0
18845,1.0,80.76923076923077,96.66666666666667,40.0,1.0
18846,1.0,84.8076923076923,93.33333333333333,66.66666666666666,0.0
18847,1.0,94.61538461538461,40.0,44.44444444444444,0.0
18848,3.0,85.1923076923077,20.0,38.46153846153847,1.0
18849,2.0,85.38461538461539,63.33333333333333,50.0,1.0
18850,3.0,90.0,16.666666666666664,46.15384615384615,1.0
18851,1.0,91.34615384615384,36.666666666666664,61.53846153846154,1.0
18852,3.0,75.0,66.66666666666666,10.0,1.0
18853,2.0,86.92307692307692,50.0,69.23076923076923,0.0
18854,3.0,95.96153846153847,93.33333333333333,50.0,0.0
18855,2.0,88.26923076923077,23.333333333333332,46.666666666666664,0.0
18856,3.0,73.46153846153847,50.0,60.0,1.0
18857,2.0,74.42307692307692,90.0,43.75,1.0
18858,3.0,76.92307692307693,50.0,27.27272727272727,0.0
18859,1.0,82.5,43.333333333333336,12.5,0.0
18860,1.0,78.65384615384615,13.333333333333334,20.0,1.0
18861,1.0,84.61538461538461,86.66666666666667,28.57142857142857,0.0
18862,2.0,77.6923076923077,26.666666666666668,27.27272727272727,0.0
18863,1.0,86.92307692307692,13.333333333333334,50.0,1.0
18864,1.0,95.76923076923077,16.666666666666664,25.0,1.0
18865,1.0,81.34615384615384,93.33333333333333,66.66666666666666,1.0
18866,2.0,84.23076923076923,96.66666666666667,25.0,1.0
18867,3.0,98.26923076923076,93.33333333333333,70.0,1.0
18868,1.0,72.88461538461539,40.0,55.55555555555556,0.0
18869,1.0,77.6923076923077,13.333333333333334,9.090909090909092,0.0
18870,2.0,81.15384615384616,93.33333333333333,66.66666666666666,1.0
18871,2.0,80.1923076923077,16.666666666666664,62.5,1.0
18872,3.0,75.38461538461539,26.666666666666668,62.5,0.0
18873,2.0,78.07692307692308,90.0,55.55555555555556,1.0
18874,2.0,90.57692307692308,100.0,20.0,0.0
18875,1.0,82.11538461538461,93.33333333333333,36.36363636363637,0.0
18876,1.0,97.11538461538461,90.0,50.0,1.0
18877,2.0,87.88461538461539,73.33333333333333,83.33333333333334,0.0
18878,3.0,74.8076923076923,46.666666666666664,90.9090909090909,0.0
18879,1.0,83.07692307692308,86.66666666666667,62.5,1.0
18880,3.0,77.6923076923077,26.666666666666668,71.42857142857143,0.0
18881,3.0,73.84615384615385,86.66666666666667,55.55555555555556,1.0
18882,2.0,90.38461538461539,3.3333333333333335,42.857142857142854,1.0
18883,3.0,92.11538461538461,66.66666666666666,50.0,0.0
18884,3.0,81.53846153846153,80.0,22.22222222222222,0.0
18885,3.0,81.73076923076923,76.66666666666667,50.0,1.0
18886,1.0,74.03846153846155,43.333333333333336,50.0,1.0
18887,2.0,98.07692307692307,70.0,71.42857142857143,0.0
18888,1.0,99.03846153846155,33.33333333333333,36.36363636363637,1.0
18889,2.0,84.8076923076923,26.666666666666668,47.368421052631575,1.0
18890,1.0,79.61538461538461,86.66666666666667,50.0,0.0
18891,1.0,77.11538461538461,33.33333333333333,14.285714285714285,1.0
18892,3.0,88.84615384615384,50.0,83.33333333333334,1.0
18893,3.0,77.3076923076923,80.0,11.11111111111111,1.0
18894,1.0,88.84615384615384,76.66666666666667,66.66666666666666,1.0
18895,2.0,94.8076923076923,13.333333333333334,83.33333333333334,1.0
18896,1.0,86.73076923076923,43.333333333333336,90.9090909090909,0.0
18897,3.0,73.26923076923076,16.666666666666664,33.33333333333333,1.0
18898,2.0,100.0,23.333333333333332,72.72727272727273,1.0
18899,1.0,85.1923076923077,76.66666666666667,55.55555555555556,0.0
18900,2.0,90.1923076923077,76.66666666666667,55.55555555555556,0.0
18901,1.0,76.34615384615384,86.66666666666667,50.0,1.0
18902,3.0,71.73076923076923,93.33333333333333,28.57142857142857,1.0
18903,3.0,87.11538461538461,86.66666666666667,45.45454545454545,1.0
18904,3.0,75.0,23.333333333333332,70.0,1.0
18905,2.0,71.53846153846153,36.666666666666664,44.44444444444444,1.0
18906,2.0,87.11538461538461,90.0,75.0,1.0
18907,1.0,79.03846153846153,76.66666666666667,66.66666666666666,0.0
18908,3.0,87.11538461538461,73.33333333333333,81.81818181818183,0.0
18909,2.0,84.03846153846153,10.0,28.57142857142857,1.0
18910,2.0,93.26923076923077,30.0,18.181818181818183,0.0
18911,2.0,98.07692307692307,3.3333333333333335,36.36363636363637,0.0
18912,3.0,85.38461538461539,3.3333333333333335,90.0,1.0
18913,3.0,74.61538461538461,10.0,75.0,0.0
18914,1.0,86.73076923076923,3.3333333333333335,36.36363636363637,1.0
18915,3.0,85.96153846153847,16.666666666666664,45.45454545454545,0.0
18916,2.0,97.11538461538461,40.0,42.857142857142854,0.0
18917,2.0,73.07692307692307,20.0,54.54545454545454,1.0
18918,1.0,97.5,86.66666666666667,40.0,1.0
18919,1.0,94.23076923076923,73.33333333333333,75.0,0.0
18920,2.0,77.11538461538461,23.333333333333332,37.5,1.0
18921,1.0,78.46153846153847,80.0,71.42857142857143,0.0
18922,3.0,93.84615384615384,20.0,12.5,1.0
18923,1.0,93.46153846153847,53.333333333333336,75.0,1.0
18924,3.0,90.57692307692308,86.66666666666667,75.0,1.0
18925,1.0,73.84615384615385,83.33333333333334,18.181818181818183,0.0
18926,1.0,90.38461538461539,83.33333333333334,70.0,0.0
18927,2.0,76.53846153846153,60.0,23.076923076923077,0.0
18928,2.0,87.5,66.66666666666666,90.9090909090909,0.0
18929,2.0,78.07692307692308,63.33333333333333,25.0,0.0
18930,1.0,94.61538461538461,43.333333333333336,50.0,0.0
18931,2.0,82.88461538461539,83.33333333333334,47.368421052631575,1.0
18932,1.0,74.23076923076923,20.0,33.33333333333333,1.0
18933,2.0,89.61538461538461,80.0,12.5,1.0
18934,1.0,91.73076923076923,60.0,25.0,1.0
18935,2.0,82.11538461538461,43.333333333333336,11.11111111111111,0.0
18936,3.0,74.8076923076923,73.33333333333333,20.0,1.0
18937,3.0,89.23076923076924,40.0,66.66666666666666,1.0
18938,2.0,88.07692307692308,100.0,66.66666666666666,0.0
18939,2.0,83.26923076923077,96.66666666666667,23.076923076923077,1.0
18940,3.0,79.03846153846153,46.666666666666664,58.333333333333336,1.0
18941,2.0,74.42307692307692,26.666666666666668,47.368421052631575,1.0
18942,1.0,75.96153846153845,30.0,50.0,1.0
18943,3.0,72.5,20.0,33.33333333333333,1.0
18944,2.0,83.26923076923077,36.666666666666664,36.36363636363637,1.0
18945,3.0,92.5,10.0,50.0,0.0
18946,1.0,89.42307692307693,56.666666666666664,14.285714285714285,0.0
18947,2.0,75.0,100.0,66.66666666666666,0.0
18948,3.0,88.84615384615384,73.33333333333333,50.0,0.0
18949,2.0,86.92307692307692,40.0,50.0,1.0
18950,2.0,70.76923076923077,16.666666666666664,52.63157894736842,1.0
18951,1.0,74.61538461538461,13.333333333333334,50.0,1.0
18952,2.0,75.57692307692308,80.0,75.0,0.0
18953,2.0,84.61538461538461,96.66666666666667,18.181818181818183,0.0
18954,1.0,94.8076923076923,13.333333333333334,20.0,0.0
18955,1.0,81.34615384615384,53.333333333333336,70.0,1.0
18956,2.0,92.3076923076923,43.333333333333336,80.0,0.0
18957,3.0,99.42307692307692,10.0,37.5,0.0
18958,3.0,78.26923076923077,83.33333333333334,47.368421052631575,0.0
18959,1.0,84.23076923076923,53.333333333333336,63.63636363636363,0.0
18960,3.0,82.5,66.66666666666666,57.14285714285714,0.0
18961,1.0,82.88461538461539,26.666666666666668,16.666666666666664,1.0
18962,2.0,92.5,43.333333333333336,63.63636363636363,1.0
18963,1.0,77.6923076923077,36.666666666666664,50.0,0.0
18964,1.0,89.03846153846153,90.0,50.0,1.0
18965,2.0,89.61538461538461,100.0,33.33333333333333,1.0
18966,1.0,75.0,93.33333333333333,56.25,1.0
18967,3.0,97.88461538461539,90.0,28.57142857142857,0.0
18968,3.0,94.42307692307692,60.0,75.0,1.0
18969,3.0,83.26923076923077,50.0,16.666666666666664,0.0
18970,3.0,87.88461538461539,86.66666666666667,30.76923076923077,0.0
18971,2.0,98.07692307692307,96.66666666666667,16.666666666666664,1.0
18972,1.0,91.53846153846153,83.33333333333334,28.57142857142857,0.0
18973,3.0,87.6923076923077,56.666666666666664,50.0,0.0
18974,1.0,72.5,46.666666666666664,75.0,0.0
18975,2.0,94.61538461538461,33.33333333333333,25.0,1.0
18976,3.0,81.53846153846153,26.666666666666668,33.33333333333333,0.0
18977,1.0,93.65384615384616,33.33333333333333,27.27272727272727,0.0
18978,3.0,78.65384615384615,86.66666666666667,80.0,1.0
18979,2.0,79.03846153846153,13.333333333333334,9.090909090909092,1.0
18980,2.0,97.88461538461539,46.666666666666664,53.333333333333336,0.0
18981,2.0,84.8076923076923,40.0,50.0,1.0
18982,1.0,77.5,40.0,41.17647058823529,1.0
18983,1.0,96.53846153846153,20.0,41.66666666666667,1.0
18984,1.0,99.23076923076923,90.0,41.17647058823529,0.0
18985,2.0,93.46153846153847,46.666666666666664,27.27272727272727,0.0
18986,3.0,75.1923076923077,30.0,58.333333333333336,0.0
18987,3.0,92.88461538461539,70.0,81.81818181818183,0.0
18988,1.0,86.53846153846155,3.3333333333333335,70.0,1.0
18989,2.0,94.42307692307692,96.66666666666667,44.44444444444444,1.0
18990,3.0,80.76923076923077,56.666666666666664,66.66666666666666,1.0
18991,2.0,97.3076923076923,50.0,47.05882352941176,0.0
18992,1.0,75.57692307692308,20.0,9.090909090909092,0.0
18993,2.0,76.34615384615384,73.33333333333333,38.46153846153847,0.0
18994,3.0,76.53846153846153,3.3333333333333335,50.0,1.0
18995,2.0,97.11538461538461,76.66666666666667,45.45454545454545,0.0
18996,3.0,79.03846153846153,90.0,77.77777777777779,0.0
18997,1.0,84.8076923076923,50.0,62.5,0.0
18998,1.0,92.3076923076923,20.0,35.714285714285715,1.0
18999,2.0,88.46153846153845,80.0,64.28571428571429,1.0
19000,2.0,78.65384615384615,53.333333333333336,66.66666666666666,0.0
19001,3.0,81.73076923076923,100.0,50.0,1.0
19002,3.0,88.26923076923077,46.666666666666664,50.0,0.0
19003,3.0,79.8076923076923,83.33333333333334,20.0,0.0
19004,1.0,76.73076923076924,96.66666666666667,55.55555555555556,1.0
19005,1.0,97.88461538461539,53.333333333333336,50.0,0.0
19006,3.0,74.61538461538461,90.0,75.0,0.0
19007,3.0,80.1923076923077,40.0,42.857142857142854,1.0
19008,1.0,94.8076923076923,93.33333333333333,36.36363636363637,1.0
19009,2.0,79.8076923076923,20.0,85.71428571428571,0.0
19010,2.0,99.61538461538461,30.0,25.0,0.0
19011,3.0,78.26923076923077,60.0,53.84615384615385,0.0
19012,1.0,76.73076923076924,40.0,66.66666666666666,0.0
19013,1.0,89.61538461538461,26.666666666666668,88.88888888888889,0.0
19014,1.0,74.8076923076923,90.0,50.0,0.0
19015,3.0,86.53846153846155,56.666666666666664,90.0,0.0
19016,3.0,90.1923076923077,76.66666666666667,85.71428571428571,0.0
19017,1.0,73.26923076923076,73.33333333333333,83.33333333333334,0.0
19018,3.0,78.65384615384615,46.666666666666664,18.181818181818183,1.0
19019,2.0,94.03846153846153,36.666666666666664,60.0,1.0
19020,1.0,77.88461538461539,86.66666666666667,36.36363636363637,0.0
19021,1.0,71.34615384615385,3.3333333333333335,18.181818181818183,0.0
19022,3.0,85.76923076923076,6.666666666666667,62.5,0.0
19023,1.0,71.53846153846153,90.0,22.22222222222222,1.0
19024,1.0,76.34615384615384,90.0,50.0,0.0
19025,2.0,99.03846153846155,56.666666666666664,40.0,1.0
19026,2.0,94.8076923076923,46.666666666666664,62.5,0.0
19027,2.0,93.26923076923077,96.66666666666667,66.66666666666666,1.0
19028,2.0,94.42307692307692,23.333333333333332,69.23076923076923,1.0
19029,3.0,86.53846153846155,16.666666666666664,38.46153846153847,0.0
19030,3.0,82.88461538461539,6.666666666666667,33.33333333333333,1.0
19031,1.0,84.8076923076923,86.66666666666667,47.368421052631575,1.0
19032,3.0,93.65384615384616,76.66666666666667,40.0,0.0
19033,2.0,93.65384615384616,73.33333333333333,37.5,1.0
19034,1.0,77.11538461538461,46.666666666666664,58.333333333333336,1.0
19035,2.0,92.3076923076923,80.0,50.0,0.0
19036,2.0,95.96153846153847,43.333333333333336,87.5,0.0
19037,2.0,76.73076923076924,23.333333333333332,45.45454545454545,0.0
19038,1.0,97.88461538461539,20.0,27.27272727272727,1.0
19039,3.0,98.26923076923076,86.66666666666667,16.666666666666664,1.0
19040,3.0,72.6923076923077,70.0,35.714285714285715,1.0
19041,3.0,84.23076923076923,56.666666666666664,42.857142857142854,1.0
19042,3.0,80.96153846153847,63.33333333333333,75.0,0.0
19043,3.0,83.84615384615385,86.66666666666667,33.33333333333333,0.0
19044,2.0,95.76923076923077,63.33333333333333,83.33333333333334,1.0
19045,1.0,89.42307692307693,53.333333333333336,52.94117647058824,1.0
19046,2.0,85.76923076923076,93.33333333333333,57.14285714285714,1.0
19047,3.0,95.96153846153847,56.666666666666664,58.333333333333336,0.0
19048,1.0,85.96153846153847,83.33333333333334,42.857142857142854,1.0
19049,3.0,86.15384615384616,93.33333333333333,44.44444444444444,0.0
19050,3.0,73.65384615384616,6.666666666666667,66.66666666666666,0.0
19051,1.0,81.53846153846153,63.33333333333333,87.5,0.0
19052,2.0,76.92307692307693,80.0,20.0,1.0
19053,1.0,73.46153846153847,40.0,77.77777777777779,1.0
19054,2.0,99.42307692307692,80.0,44.44444444444444,1.0
19055,3.0,87.6923076923077,53.333333333333336,53.84615384615385,0.0
19056,3.0,80.57692307692308,20.0,23.076923076923077,0.0
19057,2.0,81.53846153846153,10.0,47.368421052631575,0.0
19058,2.0,94.8076923076923,76.66666666666667,83.33333333333334,1.0
19059,2.0,95.1923076923077,90.0,64.28571428571429,1.0
19060,2.0,94.03846153846153,63.33333333333333,50.0,0.0
19061,3.0,85.76923076923076,93.33333333333333,60.0,1.0
19062,1.0,98.65384615384616,13.333333333333334,47.368421052631575,0.0
19063,1.0,82.6923076923077,86.66666666666667,80.0,1.0
19064,1.0,75.1923076923077,100.0,16.666666666666664,1.0
19065,2.0,86.53846153846155,60.0,66.66666666666666,0.0
19066,2.0,88.07692307692308,93.33333333333333,44.44444444444444,1.0
19067,1.0,73.84615384615385,43.333333333333336,70.0,0.0
19068,3.0,86.15384615384616,86.66666666666667,42.857142857142854,0.0
19069,2.0,71.92307692307692,36.666666666666664,44.44444444444444,0.0
19070,2.0,98.65384615384616,60.0,50.0,1.0
19071,3.0,74.61538461538461,43.333333333333336,16.666666666666664,0.0
19072,2.0,96.73076923076923,63.33333333333333,16.666666666666664,1.0
19073,2.0,73.65384615384616,56.666666666666664,80.0,1.0
19074,1.0,71.15384615384616,76.66666666666667,28.57142857142857,0.0
19075,3.0,88.84615384615384,23.333333333333332,85.71428571428571,1.0
19076,3.0,72.88461538461539,80.0,50.0,0.0
19077,3.0,91.53846153846153,10.0,76.92307692307693,1.0
19078,2.0,95.0,80.0,50.0,0.0
19079,2.0,89.42307692307693,93.33333333333333,20.0,1.0
19080,2.0,99.23076923076923,26.666666666666668,56.25,0.0
19081,3.0,75.0,53.333333333333336,52.63157894736842,0.0
19082,2.0,98.46153846153847,50.0,46.15384615384615,1.0
19083,1.0,99.61538461538461,53.333333333333336,33.33333333333333,1.0
19084,3.0,89.8076923076923,3.3333333333333335,25.0,0.0
19085,1.0,81.34615384615384,90.0,66.66666666666666,0.0
19086,2.0,78.65384615384615,56.666666666666664,42.857142857142854,0.0
19087,2.0,80.96153846153847,76.66666666666667,90.0,0.0
19088,1.0,73.84615384615385,83.33333333333334,16.666666666666664,0.0
19089,1.0,78.46153846153847,50.0,47.368421052631575,1.0
19090,3.0,81.73076923076923,16.666666666666664,16.666666666666664,1.0
19091,3.0,73.65384615384616,66.66666666666666,36.36363636363637,1.0
19092,1.0,91.73076923076923,16.666666666666664,75.0,0.0
19093,3.0,95.57692307692308,50.0,44.44444444444444,0.0
19094,3.0,92.5,16.666666666666664,33.33333333333333,0.0
19095,2.0,86.34615384615385,30.0,36.36363636363637,1.0
19096,2.0,99.23076923076923,33.33333333333333,33.33333333333333,1.0
19097,2.0,76.34615384615384,43.333333333333336,56.25,0.0
19098,1.0,76.34615384615384,73.33333333333333,16.666666666666664,0.0
19099,3.0,72.5,100.0,46.666666666666664,0.0
19100,2.0,78.84615384615384,93.33333333333333,20.0,1.0
19101,2.0,88.46153846153845,63.33333333333333,35.714285714285715,0.0
19102,1.0,84.03846153846153,56.666666666666664,60.0,1.0
19103,1.0,80.1923076923077,30.0,45.45454545454545,1.0
19104,3.0,76.73076923076924,30.0,50.0,0.0
19105,2.0,93.65384615384616,83.33333333333334,55.55555555555556,1.0
19106,1.0,94.8076923076923,63.33333333333333,64.28571428571429,0.0
19107,2.0,80.1923076923077,46.666666666666664,16.666666666666664,1.0
19108,3.0,95.76923076923077,66.66666666666666,33.33333333333333,0.0
19109,2.0,84.03846153846153,80.0,50.0,1.0
19110,1.0,92.5,26.666666666666668,66.66666666666666,1.0
19111,3.0,85.1923076923077,10.0,50.0,1.0
19112,2.0,96.34615384615385,33.33333333333333,90.0,1.0
19113,1.0,99.8076923076923,10.0,16.666666666666664,0.0
19114,3.0,81.92307692307692,70.0,30.76923076923077,0.0
19115,2.0,80.96153846153847,60.0,50.0,0.0
19116,3.0,82.5,23.333333333333332,20.0,0.0
19117,2.0,82.6923076923077,93.33333333333333,33.33333333333333,1.0
19118,2.0,98.26923076923076,33.33333333333333,75.0,0.0
19119,2.0,96.15384615384616,40.0,53.333333333333336,0.0
19120,3.0,97.88461538461539,50.0,76.92307692307693,0.0
19121,3.0,84.23076923076923,30.0,11.11111111111111,1.0
19122,2.0,92.88461538461539,63.33333333333333,22.22222222222222,0.0
19123,1.0,78.07692307692308,70.0,83.33333333333334,1.0
19124,1.0,87.5,96.66666666666667,50.0,0.0
19125,2.0,84.8076923076923,60.0,46.666666666666664,1.0
19126,2.0,83.07692307692308,83.33333333333334,10.0,0.0
19127,1.0,78.65384615384615,6.666666666666667,36.36363636363637,0.0
19128,2.0,71.92307692307692,70.0,42.857142857142854,1.0
19129,2.0,81.92307692307692,36.666666666666664,54.54545454545454,1.0
19130,3.0,86.34615384615385,83.33333333333334,52.63157894736842,0.0
19131,1.0,86.73076923076923,70.0,43.75,0.0
19132,3.0,82.88461538461539,13.333333333333334,28.57142857142857,0.0
19133,1.0,96.15384615384616,40.0,45.45454545454545,0.0
19134,3.0,83.26923076923077,50.0,62.5,1.0
19135,2.0,73.26923076923076,53.333333333333336,50.0,0.0
19136,2.0,77.3076923076923,53.333333333333336,71.42857142857143,0.0
19137,2.0,73.07692307692307,23.333333333333332,75.0,1.0
19138,2.0,77.3076923076923,56.666666666666664,20.0,1.0
19139,2.0,98.07692307692307,76.66666666666667,71.42857142857143,0.0
19140,3.0,75.38461538461539,30.0,47.368421052631575,0.0
19141,3.0,80.96153846153847,10.0,62.5,1.0
19142,3.0,74.61538461538461,40.0,77.77777777777779,1.0
19143,1.0,76.15384615384615,46.666666666666664,76.92307692307693,1.0
19144,3.0,84.42307692307692,43.333333333333336,61.53846153846154,0.0
19145,1.0,84.23076923076923,56.666666666666664,66.66666666666666,1.0
19146,2.0,73.26923076923076,10.0,46.15384615384615,1.0
19147,2.0,88.46153846153845,6.666666666666667,54.54545454545454,0.0
19148,2.0,86.15384615384616,40.0,25.0,1.0
19149,2.0,80.38461538461539,76.66666666666667,50.0,1.0
19150,3.0,84.42307692307692,90.0,55.55555555555556,0.0
19151,2.0,94.23076923076923,3.3333333333333335,53.333333333333336,1.0
19152,2.0,93.65384615384616,70.0,50.0,0.0
19153,3.0,94.23076923076923,23.333333333333332,30.0,0.0
19154,1.0,90.76923076923077,73.33333333333333,40.0,0.0
19155,3.0,96.34615384615385,73.33333333333333,20.0,0.0
19156,3.0,97.6923076923077,56.666666666666664,62.5,0.0
19157,1.0,74.8076923076923,20.0,50.0,1.0
19158,3.0,98.65384615384616,10.0,25.0,0.0
19159,3.0,79.8076923076923,73.33333333333333,41.17647058823529,0.0
19160,2.0,79.8076923076923,80.0,37.5,1.0
19161,1.0,88.07692307692308,43.333333333333336,80.0,1.0
19162,3.0,72.11538461538461,3.3333333333333335,35.714285714285715,0.0
19163,3.0,90.57692307692308,93.33333333333333,83.33333333333334,1.0
19164,2.0,99.61538461538461,53.333333333333336,37.5,0.0
19165,1.0,84.03846153846153,93.33333333333333,37.5,1.0
19166,3.0,95.57692307692308,13.333333333333334,80.0,0.0
19167,1.0,87.11538461538461,96.66666666666667,66.66666666666666,1.0
19168,1.0,71.53846153846153,20.0,37.5,0.0
19169,2.0,99.61538461538461,73.33333333333333,50.0,0.0
19170,1.0,96.15384615384616,46.666666666666664,38.46153846153847,0.0
19171,2.0,89.23076923076924,10.0,52.63157894736842,1.0
19172,3.0,87.3076923076923,6.666666666666667,58.82352941176471,1.0
19173,2.0,81.15384615384616,56.666666666666664,90.9090909090909,0.0
19174,2.0,98.65384615384616,80.0,75.0,1.0
19175,2.0,97.11538461538461,70.0,44.44444444444444,1.0
19176,1.0,97.88461538461539,76.66666666666667,75.0,0.0
19177,1.0,87.88461538461539,83.33333333333334,66.66666666666666,1.0
19178,3.0,85.76923076923076,46.666666666666664,63.63636363636363,1.0
19179,3.0,92.5,76.66666666666667,40.0,1.0
19180,1.0,87.6923076923077,40.0,80.0,0.0
19181,2.0,90.76923076923077,3.3333333333333335,35.714285714285715,0.0
19182,3.0,85.76923076923076,96.66666666666667,66.66666666666666,0.0
19183,3.0,98.84615384615385,3.3333333333333335,80.0,0.0
19184,3.0,88.07692307692308,56.666666666666664,66.66666666666666,0.0
19185,2.0,99.8076923076923,86.66666666666667,33.33333333333333,0.0
19186,1.0,98.46153846153847,40.0,87.5,1.0
19187,2.0,77.11538461538461,33.33333333333333,81.81818181818183,0.0
19188,2.0,85.38461538461539,83.33333333333334,40.0,1.0
19189,1.0,75.0,66.66666666666666,46.15384615384615,1.0
19190,1.0,95.96153846153847,20.0,58.82352941176471,1.0
19191,3.0,76.92307692307693,40.0,41.17647058823529,0.0
19192,1.0,79.42307692307692,100.0,72.72727272727273,0.0
19193,3.0,81.92307692307692,50.0,81.81818181818183,0.0
19194,1.0,79.03846153846153,60.0,64.28571428571429,0.0
19195,3.0,97.6923076923077,36.666666666666664,85.71428571428571,1.0
19196,3.0,89.8076923076923,53.333333333333336,40.0,0.0
19197,2.0,74.03846153846155,46.666666666666664,37.5,1.0
19198,1.0,90.0,36.666666666666664,50.0,0.0
19199,1.0,78.26923076923077,46.666666666666664,28.57142857142857,0.0
19200,1.0,96.34615384615385,76.66666666666667,63.63636363636363,0.0
19201,1.0,95.0,33.33333333333333,53.84615384615385,1.0
19202,1.0,93.84615384615384,73.33333333333333,25.0,0.0
19203,2.0,85.96153846153847,36.666666666666664,52.63157894736842,0.0
19204,1.0,80.0,10.0,33.33333333333333,0.0
19205,2.0,89.8076923076923,70.0,44.44444444444444,0.0
19206,2.0,79.8076923076923,60.0,16.666666666666664,1.0
19207,2.0,85.0,76.66666666666667,37.5,0.0
19208,1.0,82.11538461538461,66.66666666666666,27.27272727272727,1.0
19209,1.0,90.76923076923077,50.0,33.33333333333333,1.0
19210,2.0,72.3076923076923,90.0,60.0,0.0
19211,1.0,87.3076923076923,40.0,66.66666666666666,1.0
19212,3.0,80.96153846153847,40.0,76.92307692307693,0.0
